order_id,order_date,customer_id,region,category,product,quantity,unit_price,status,amount,order_month
1463,2025-06-02,C034,West,美妆,面膜,6,219.66,paid,1317.96,2025-06
1266,2025-06-04,C064,South,数码,机械键盘,8,593.68,paid,4749.44,2025-06
1105,2025-06-04,C074,North,服饰,T恤,4,577.91,paid,2311.64,2025-06
1296,2025-06-04,C043,South,数码,无线耳机,4,298.05,paid,1192.2,2025-06
1215,2025-06-04,C046,West,美妆,面膜,6,279.34,paid,1676.04,2025-06
1548,2025-06-05,C061,West,数码,机械键盘,7,249.17,paid,1744.19,2025-06
1467,2025-06-05,C059,South,服饰,牛仔裤,7,539.38,paid,3775.66,2025-06
1097,2025-06-05,C076,South,食品,巧克力,7,281.3,paid,1969.1,2025-06
1058,2025-06-05,C022,West,服饰,卫衣,8,411.86,paid,3294.88,2025-06
1598,2025-06-05,C014,East,家居,台灯,1,171.44,paid,171.44,2025-06
1493,2025-06-05,C006,South,家居,台灯,6,427.99,paid,2567.94,2025-06
1057,2025-06-07,C075,East,食品,咖啡,1,196.25,paid,196.25,2025-06
1216,2025-06-07,C066,North,美妆,口红,2,409.29,paid,818.58,2025-06
1127,2025-06-08,C033,North,家居,台灯,4,287.47,paid,1149.88,2025-06
1416,2025-06-08,C008,South,食品,坚果,8,258.96,paid,2071.68,2025-06
1455,2025-06-08,C031,East,食品,巧克力,1,249.56,paid,249.56,2025-06
1352,2025-06-08,C072,North,数码,机械键盘,8,99.19,paid,793.52,2025-06
1055,2025-06-09,C042,North,服饰,牛仔裤,5,314.13,paid,1570.65,2025-06
1577,2025-06-09,C009,North,食品,咖啡,6,554.96,paid,3329.76,2025-06
1076,2025-06-09,C028,North,家居,收纳盒,8,408.29,paid,3266.32,2025-06
1111,2025-06-09,C037,West,美妆,精华,1,138.06,paid,138.06,2025-06
1291,2025-06-10,C049,West,美妆,精华,1,583.93,paid,583.93,2025-06
1391,2025-06-10,C022,West,数码,机械键盘,6,52.15,paid,312.9,2025-06
1344,2025-06-11,C026,East,家居,收纳盒,7,36.93,paid,258.51,2025-06
1567,2025-06-12,C076,South,服饰,牛仔裤,3,238.46,paid,715.38,2025-06
1176,2025-06-12,C019,South,数码,移动电源,6,223.64,paid,1341.84,2025-06
1364,2025-06-12,C075,South,数码,机械键盘,6,283.72,paid,1702.32,2025-06
1043,2025-06-12,C034,North,美妆,口红,1,213.46,paid,213.46,2025-06
1550,2025-06-12,C016,East,家居,台灯,1,341.04,paid,341.04,2025-06
1575,2025-06-13,C061,South,数码,移动电源,2,145.62,paid,291.24,2025-06
1000,2025-06-13,C070,South,数码,无线耳机,4,149.46,paid,597.84,2025-06
1094,2025-06-13,C024,North,美妆,面膜,5,292.25,paid,1461.25,2025-06
1375,2025-06-14,C020,North,家居,收纳盒,3,275.26,paid,825.78,2025-06
1264,2025-06-16,C005,North,食品,坚果,3,262.37,paid,787.11,2025-06
1107,2025-06-16,C012,North,美妆,口红,7,388.18,paid,2717.26,2025-06
1501,2025-06-16,C014,North,家居,收纳盒,1,589.31,paid,589.31,2025-06
1568,2025-06-17,C052,South,数码,移动电源,7,584.15,paid,4089.05,2025-06
1370,2025-06-17,C007,North,服饰,卫衣,6,405.42,paid,2432.52,2025-06
1160,2025-06-18,C036,North,美妆,面膜,6,510.32,paid,3061.92,2025-06
1564,2025-06-18,C030,West,家居,抱枕,6,43.44,paid,260.64,2025-06
1059,2025-06-18,C040,East,数码,机械键盘,2,494.69,paid,989.38,2025-06
1556,2025-06-18,C022,North,服饰,牛仔裤,6,488.47,paid,2930.82,2025-06
1128,2025-06-20,C076,South,数码,机械键盘,3,62.84,paid,188.52,2025-06
1347,2025-06-21,C045,East,美妆,精华,7,374.56,paid,2621.92,2025-06
1139,2025-06-22,C009,North,家居,台灯,6,550.85,paid,3305.1,2025-06
1250,2025-06-22,C075,South,数码,机械键盘,1,366.21,paid,366.21,2025-06
1027,2025-06-22,C025,East,数码,无线耳机,6,484.34,paid,2906.04,2025-06
1572,2025-06-22,C032,South,美妆,口红,3,395.41,paid,1186.23,2025-06
1334,2025-06-22,C055,South,美妆,面膜,4,166.56,paid,666.24,2025-06
1192,2025-06-23,C061,South,家居,台灯,8,155.72,paid,1245.76,2025-06
1256,2025-06-23,C039,West,服饰,牛仔裤,4,575.26,paid,2301.04,2025-06
1245,2025-06-24,C044,North,食品,坚果,2,248.46,paid,496.92,2025-06
1523,2025-06-25,C042,North,服饰,牛仔裤,3,312.26,paid,936.78,2025-06
1579,2025-06-25,C005,North,美妆,面膜,3,296.0,paid,888.0,2025-06
1273,2025-06-26,C018,South,数码,移动电源,6,376.48,paid,2258.88,2025-06
1339,2025-06-26,C011,East,食品,坚果,1,300.01,paid,300.01,2025-06
1529,2025-06-27,C041,East,数码,机械键盘,7,574.89,paid,4024.23,2025-06
1351,2025-06-27,C058,North,家居,抱枕,8,187.52,paid,1500.16,2025-06
1373,2025-06-28,C012,East,服饰,T恤,3,297.07,paid,891.21,2025-06
1298,2025-06-28,C037,South,食品,巧克力,7,550.77,paid,3855.39,2025-06
1595,2025-06-28,C021,North,家居,抱枕,1,228.65,paid,228.65,2025-06
1405,2025-06-29,C018,West,服饰,卫衣,5,155.49,paid,777.45,2025-06
1522,2025-06-29,C038,East,食品,咖啡,4,136.52,paid,546.08,2025-06
1040,2025-06-30,C018,North,服饰,牛仔裤,5,560.42,paid,2802.1,2025-06
1439,2025-06-30,C027,North,数码,机械键盘,7,111.12,paid,777.84,2025-06
1333,2025-07-01,C053,South,家居,台灯,2,495.0,paid,990.0,2025-07
1054,2025-07-01,C043,South,美妆,面膜,6,270.15,paid,1620.9,2025-07
1524,2025-07-01,C069,West,数码,机械键盘,7,411.06,paid,2877.42,2025-07
1460,2025-07-01,C026,North,食品,咖啡,1,120.77,paid,120.77,2025-07
1093,2025-07-01,C017,South,食品,坚果,1,585.09,paid,585.09,2025-07
1247,2025-07-02,C042,West,服饰,卫衣,3,371.63,paid,1114.89,2025-07
1402,2025-07-02,C048,North,服饰,T恤,4,540.43,paid,2161.72,2025-07
1154,2025-07-02,C015,South,服饰,卫衣,8,313.22,paid,2505.76,2025-07
1571,2025-07-03,C062,South,数码,移动电源,7,490.48,paid,3433.36,2025-07
1513,2025-07-03,C001,West,服饰,牛仔裤,2,76.51,paid,153.02,2025-07
1302,2025-07-04,C032,North,美妆,口红,4,211.32,paid,845.28,2025-07
1496,2025-07-05,C060,South,数码,机械键盘,8,593.43,paid,4747.44,2025-07
1279,2025-07-05,C006,South,数码,机械键盘,1,452.57,paid,452.57,2025-07
1475,2025-07-05,C040,East,食品,坚果,2,148.91,paid,297.82,2025-07
1005,2025-07-06,C080,North,美妆,精华,7,65.7,paid,459.9,2025-07
1560,2025-07-06,C005,North,数码,无线耳机,7,466.14,paid,3262.98,2025-07
1134,2025-07-07,C017,South,家居,收纳盒,6,453.54,paid,2721.24,2025-07
1435,2025-07-07,C049,East,美妆,面膜,8,531.43,paid,4251.44,2025-07
1374,2025-07-07,C018,East,数码,无线耳机,6,530.97,paid,3185.82,2025-07
1562,2025-07-07,C031,West,服饰,T恤,2,250.14,paid,500.28,2025-07
1268,2025-07-07,C038,South,美妆,精华,3,28.17,paid,84.51,2025-07
1357,2025-07-08,C012,North,家居,台灯,8,172.43,paid,1379.44,2025-07
1589,2025-07-08,C021,North,家居,抱枕,4,279.03,paid,1116.12,2025-07
1597,2025-07-08,C029,South,数码,无线耳机,6,221.54,paid,1329.24,2025-07
1459,2025-07-09,C040,East,美妆,精华,1,318.86,paid,318.86,2025-07
1498,2025-07-09,C022,North,数码,无线耳机,1,514.16,paid,514.16,2025-07
1322,2025-07-09,C057,East,美妆,口红,2,73.08,paid,146.16,2025-07
1398,2025-07-09,C026,West,食品,坚果,6,363.18,paid,2179.08,2025-07
1212,2025-07-10,C067,East,美妆,口红,3,307.8,paid,923.4,2025-07
1065,2025-07-10,C067,South,美妆,口红,4,507.12,paid,2028.48,2025-07
1510,2025-07-10,C012,East,数码,无线耳机,7,40.78,paid,285.46,2025-07
1464,2025-07-11,C028,North,数码,机械键盘,7,48.8,paid,341.6,2025-07
1070,2025-07-12,C004,South,美妆,口红,8,147.26,paid,1178.08,2025-07
1271,2025-07-12,C031,South,服饰,卫衣,1,171.7,paid,171.7,2025-07
1167,2025-07-13,C076,East,食品,坚果,7,84.32,paid,590.24,2025-07
1363,2025-07-14,C010,North,美妆,口红,5,384.13,paid,1920.65,2025-07
1200,2025-07-14,C020,North,美妆,口红,2,31.02,paid,62.04,2025-07
1003,2025-07-14,C044,East,家居,抱枕,6,181.17,paid,1087.02,2025-07
1243,2025-07-15,C047,North,美妆,口红,7,49.67,paid,347.69,2025-07
1306,2025-07-15,C028,North,数码,机械键盘,4,59.42,paid,237.68,2025-07
1422,2025-07-15,C023,East,家居,抱枕,6,562.42,paid,3374.52,2025-07
1481,2025-07-15,C052,North,家居,台灯,3,376.4,paid,1129.2,2025-07
1319,2025-07-16,C058,East,食品,巧克力,6,37.18,paid,223.08,2025-07
1207,2025-07-17,C023,East,食品,巧克力,3,45.71,paid,137.13,2025-07
1051,2025-07-17,C034,East,服饰,卫衣,6,564.76,paid,3388.56,2025-07
1390,2025-07-17,C074,East,数码,机械键盘,5,323.84,paid,1619.2,2025-07
1458,2025-07-18,C053,East,服饰,卫衣,2,129.0,paid,258.0,2025-07
1427,2025-07-18,C051,East,数码,移动电源,2,236.68,paid,473.36,2025-07
1132,2025-07-18,C018,East,家居,抱枕,4,389.24,paid,1556.96,2025-07
1535,2025-07-18,C010,South,食品,巧克力,8,478.15,paid,3825.2,2025-07
1254,2025-07-18,C062,North,食品,咖啡,3,320.84,paid,962.52,2025-07
1252,2025-07-18,C025,South,美妆,面膜,1,352.09,paid,352.09,2025-07
1018,2025-07-19,C040,East,食品,坚果,8,31.3,paid,250.4,2025-07
1406,2025-07-19,C053,North,食品,坚果,2,115.34,paid,230.68,2025-07
1519,2025-07-19,C078,North,家居,抱枕,3,80.06,paid,240.18,2025-07
1325,2025-07-20,C072,North,服饰,卫衣,5,260.01,paid,1300.05,2025-07
1048,2025-07-20,C049,South,美妆,精华,5,112.33,paid,561.65,2025-07
1536,2025-07-20,C021,South,服饰,牛仔裤,3,321.95,paid,965.85,2025-07
1452,2025-07-21,C076,East,食品,巧克力,2,260.38,paid,520.76,2025-07
1292,2025-07-21,C069,East,食品,咖啡,7,106.55,paid,745.85,2025-07
1146,2025-07-21,C030,North,食品,坚果,4,360.1,paid,1440.4,2025-07
1135,2025-07-21,C062,South,食品,咖啡,3,169.04,paid,507.12,2025-07
1430,2025-07-21,C017,North,服饰,T恤,7,197.96,paid,1385.72,2025-07
1335,2025-07-22,C054,West,美妆,面膜,8,357.7,paid,2861.6,2025-07
1429,2025-07-22,C079,East,美妆,精华,3,430.17,paid,1290.51,2025-07
1383,2025-07-22,C069,South,美妆,精华,7,265.67,paid,1859.69,2025-07
1225,2025-07-22,C060,West,家居,收纳盒,1,229.32,paid,229.32,2025-07
1199,2025-07-22,C018,North,家居,收纳盒,5,552.09,paid,2760.45,2025-07
1511,2025-07-22,C044,South,食品,巧克力,4,399.67,paid,1598.68,2025-07
1226,2025-07-25,C062,North,食品,坚果,2,199.39,paid,398.78,2025-07
1275,2025-07-25,C073,North,家居,收纳盒,8,326.34,paid,2610.72,2025-07
1509,2025-07-25,C064,North,食品,咖啡,8,279.3,paid,2234.4,2025-07
1385,2025-07-26,C009,East,家居,抱枕,7,360.13,paid,2520.91,2025-07
1223,2025-07-27,C039,East,服饰,牛仔裤,2,339.0,paid,678.0,2025-07
1413,2025-07-27,C022,East,家居,收纳盒,2,44.76,paid,89.52,2025-07
1309,2025-07-28,C080,North,美妆,面膜,2,324.14,paid,648.28,2025-07
1473,2025-07-28,C065,South,家居,台灯,8,545.79,paid,4366.32,2025-07
1442,2025-07-30,C038,South,食品,咖啡,2,34.93,paid,69.86,2025-07
1356,2025-07-30,C014,North,服饰,牛仔裤,8,336.88,paid,2695.04,2025-07
1081,2025-07-30,C020,East,美妆,面膜,6,388.64,paid,2331.84,2025-07
1156,2025-07-31,C033,East,美妆,口红,2,201.28,paid,402.56,2025-07
1174,2025-08-01,C068,East,服饰,T恤,2,161.12,paid,322.24,2025-08
1531,2025-08-01,C038,East,家居,抱枕,4,470.17,paid,1880.68,2025-08
1492,2025-08-01,C026,North,数码,移动电源,5,86.13,paid,430.65,2025-08
1317,2025-08-02,C011,East,美妆,精华,7,458.25,paid,3207.75,2025-08
1284,2025-08-02,C069,South,数码,无线耳机,8,410.63,paid,3285.04,2025-08
1461,2025-08-03,C026,North,数码,无线耳机,8,49.32,paid,394.56,2025-08
1152,2025-08-05,C011,North,美妆,口红,8,433.19,paid,3465.52,2025-08
1563,2025-08-06,C073,North,食品,巧克力,3,278.81,paid,836.43,2025-08
1145,2025-08-06,C017,South,美妆,面膜,1,49.34,paid,49.34,2025-08
1224,2025-08-06,C026,North,家居,抱枕,6,315.08,paid,1890.48,2025-08
1507,2025-08-07,C036,North,美妆,面膜,8,205.97,paid,1647.76,2025-08
1130,2025-08-07,C038,South,美妆,面膜,7,351.72,paid,2462.04,2025-08
1155,2025-08-07,C044,South,食品,巧克力,7,281.9,paid,1973.3,2025-08
1465,2025-08-08,C003,South,家居,抱枕,4,176.07,paid,704.28,2025-08
1393,2025-08-08,C023,North,数码,无线耳机,8,231.11,paid,1848.88,2025-08
1236,2025-08-09,C072,East,服饰,牛仔裤,7,95.84,paid,670.88,2025-08
1528,2025-08-10,C037,East,家居,抱枕,4,316.33,paid,1265.32,2025-08
1477,2025-08-10,C049,North,食品,巧克力,8,535.87,paid,4286.96,2025-08
1116,2025-08-10,C001,East,数码,机械键盘,6,561.86,paid,3371.16,2025-08
1543,2025-08-10,C020,South,美妆,面膜,7,395.01,paid,2765.07,2025-08
1576,2025-08-11,C024,South,美妆,面膜,7,368.49,paid,2579.43,2025-08
1159,2025-08-11,C020,South,数码,机械键盘,6,80.09,paid,480.54,2025-08
1121,2025-08-12,C020,West,美妆,面膜,1,439.02,paid,439.02,2025-08
1195,2025-08-12,C035,North,服饰,牛仔裤,2,185.34,paid,370.68,2025-08
1049,2025-08-12,C040,South,数码,机械键盘,4,493.62,paid,1974.48,2025-08
1580,2025-08-13,C078,North,食品,巧克力,2,299.7,paid,599.4,2025-08
1558,2025-08-13,C014,West,美妆,口红,6,469.36,paid,2816.16,2025-08
1520,2025-08-14,C032,East,服饰,牛仔裤,7,588.11,paid,4116.77,2025-08
1197,2025-08-15,C050,East,服饰,T恤,1,249.94,paid,249.94,2025-08
1006,2025-08-15,C038,South,服饰,牛仔裤,2,46.58,paid,93.16,2025-08
1267,2025-08-16,C021,West,家居,抱枕,5,131.83,paid,659.15,2025-08
1062,2025-08-17,C060,South,数码,机械键盘,3,486.38,paid,1459.14,2025-08
1483,2025-08-17,C032,South,服饰,牛仔裤,1,412.51,paid,412.51,2025-08
1471,2025-08-19,C064,East,数码,移动电源,6,414.84,paid,2489.04,2025-08
1046,2025-08-19,C053,South,服饰,T恤,2,225.13,paid,450.26,2025-08
1315,2025-08-19,C027,North,食品,巧克力,3,558.68,paid,1676.04,2025-08
1193,2025-08-20,C065,West,家居,台灯,8,466.27,paid,3730.16,2025-08
1326,2025-08-20,C035,North,家居,抱枕,7,118.31,paid,828.17,2025-08
1495,2025-08-21,C010,West,数码,移动电源,3,570.68,paid,1712.04,2025-08
1102,2025-08-21,C073,North,服饰,T恤,1,116.24,paid,116.24,2025-08
1229,2025-08-22,C029,North,数码,无线耳机,5,115.5,paid,577.5,2025-08
1017,2025-08-22,C070,South,数码,移动电源,4,108.65,paid,434.6,2025-08
1162,2025-08-24,C052,North,服饰,卫衣,3,524.52,paid,1573.56,2025-08
1376,2025-08-24,C016,West,美妆,精华,4,70.28,paid,281.12,2025-08
1103,2025-08-24,C035,North,服饰,卫衣,8,419.43,paid,3355.44,2025-08
1295,2025-08-25,C078,North,美妆,口红,4,49.89,paid,199.56,2025-08
1414,2025-08-25,C023,East,食品,咖啡,8,37.1,paid,296.8,2025-08
1039,2025-08-27,C070,South,服饰,T恤,6,185.29,paid,1111.74,2025-08
1516,2025-08-27,C054,West,美妆,面膜,4,435.74,paid,1742.96,2025-08
1593,2025-08-27,C064,South,美妆,精华,1,568.52,paid,568.52,2025-08
1394,2025-08-27,C041,East,数码,移动电源,4,206.65,paid,826.6,2025-08
1248,2025-08-27,C039,North,食品,咖啡,7,594.56,paid,4161.92,2025-08
1239,2025-08-28,C066,East,食品,巧克力,4,462.61,paid,1850.44,2025-08
